age,workclass,education,marital-status,occupation,gender,hours-per-week,experience
45,6,11,3,7,1,40,29
47,5,9,2,10,0,20,27
49,3,6,0,0,1,40,30
36,3,8,2,2,1,40,21
24,2,8,0,8,0,37,9
29,3,8,5,7,0,30,14
23,3,1,4,4,0,40,10
50,3,8,2,2,1,40,35
44,3,6,2,3,1,40,25
44,3,6,2,10,1,40,25
32,3,8,2,13,0,36,17
73,3,8,2,7,1,30,58
24,3,9,4,10,0,40,4
46,6,8,2,7,0,40,31
61,4,11,2,12,1,36,45
37,0,9,4,3,0,40,17
29,3,5,2,2,1,40,12
40,3,4,2,3,1,40,22
17,3,1,4,6,1,12,4
30,3,8,0,0,0,40,15
19,3,8,4,7,0,40,4
30,3,7,4,10,1,60,8
47,3,8,0,0,0,35,32
25,3,11,4,0,1,40,9
41,3,6,0,10,0,40,22
47,3,8,2,14,1,40,32
27,1,4,4,0,0,40,9
42,1,8,2,2,1,44,27
49,3,8,0,7,0,20,34
37,3,6,2,12,1,40,18
19,6,11,4,0,1,15,3
24,3,8,2,2,1,38,9
34,1,10,2,10,1,40,13
33,3,6,4,0,1,40,14
44,5,11,0,3,0,40,28
37,0,6,2,0,1,40,18
45,3,8,4,2,1,40,30
35,3,6,4,5,1,40,16
58,4,8,2,12,1,50,43
45,3,11,0,7,0,50,29
54,3,11,2,2,1,40,38
45,3,9,2,3,1,40,25
69,3,11,2,3,1,50,53
24,3,8,4,2,1,40,9
36,3,8,2,2,1,40,21
61,6,0,4,7,0,38,49
57,4,6,2,3,1,60,38
56,3,8,0,2,1,40,41
35,3,9,2,10,1,45,15
51,1,6,2,3,1,50,32
50,3,1,4,6,0,40,37
25,3,11,4,13,0,43,9
46,3,9,2,3,1,50,26
23,3,6,4,0,0,25,4
44,3,8,2,14,1,40,29
38,6,8,0,0,0,40,23
35,2,8,4,8,1,40,20
25,3,11,4,13,0,40,9
18,3,0,4,7,0,15,6
40,3,8,3,5,1,60,25
61,2,8,2,8,1,40,46
31,6,2,2,7,0,40,17
33,3,8,2,4,1,45,18
35,3,5,0,10,0,40,18
55,6,9,2,3,1,45,35
19,3,8,4,0,1,30,4
31,3,11,2,2,1,40,15
43,6,9,2,3,1,40,23
49,1,9,2,3,1,47,29
48,1,10,2,10,1,45,27
27,3,8,4,6,0,34,12
38,6,9,2,3,1,60,18
35,3,8,2,0,0,35,20
29,3,8,4,6,1,40,14
27,3,6,4,12,1,2,8
31,3,3,2,2,1,43,20
26,3,6,2,10,1,40,7
53,5,8,2,12,1,35,38
23,3,8,4,0,0,30,8
32,0,8,5,6,1,46,17
54,2,8,6,8,0,40,39
36,3,6,0,12,0,40,17
22,3,8,4,4,1,50,7
62,3,11,2,0,0,40,46
41,3,8,2,2,1,44,26
59,4,6,2,3,1,50,40
43,3,8,2,0,0,40,28
34,4,8,2,3,1,40,19
27,3,11,4,0,0,40,11
35,3,11,2,10,1,60,19
41,1,8,2,14,1,60,26
42,3,6,4,10,1,32,23
24,3,11,0,2,1,48,8
35,3,8,4,14,1,72,20
40,1,11,2,0,0,40,24
45,3,11,2,2,1,40,29
33,3,8,4,2,1,40,18
68,3,8,6,7,0,7,53
33,3,6,5,3,0,45,14
23,3,11,2,7,1,20,7
42,5,6,2,4,1,60,23
30,3,11,4,12,1,45,14
35,6,11,0,0,0,40,19
40,3,8,0,0,0,50,25
36,6,9,0,10,1,30,16
46,4,3,2,0,0,50,35
49,1,8,2,14,1,40,34
41,3,8,2,3,1,60,26
26,3,9,4,3,1,38,6
37,3,8,0,7,0,20,22
50,1,11,2,11,1,40,34
20,3,11,4,7,1,20,4
59,6,7,0,10,1,45,37
30,3,11,2,12,1,40,14
23,3,8,2,2,1,45,8
44,1,6,2,11,1,40,25
28,3,6,4,0,1,40,9
48,3,11,4,3,0,40,32
34,3,8,5,5,0,40,19
58,3,6,4,10,1,99,39
33,1,11,2,11,1,40,17
38,3,6,3,14,1,84,19
49,0,6,2,3,1,40,30
23,3,0,4,6,0,40,11
42,3,11,2,10,1,40,26
54,3,8,2,0,0,40,39
49,3,9,2,3,1,40,29
35,3,9,2,3,1,60,15
26,3,8,4,2,1,40,11
31,3,8,4,3,1,40,16
36,3,8,2,5,1,40,21
25,3,0,2,6,1,40,13
35,1,9,4,10,1,60,15
40,1,9,2,10,1,40,20
52,3,4,5,10,0,50,34
42,6,6,2,10,1,40,23
25,2,2,5,8,0,30,11
50,5,9,2,10,0,40,30
52,3,11,2,13,1,40,36
51,1,9,2,10,1,40,31
19,3,11,4,5,1,40,3
43,3,5,2,4,1,40,26
57,3,2,2,14,1,40,43
35,3,8,0,3,1,60,20
30,3,6,4,12,0,30,11
38,3,8,2,2,1,40,23
45,6,11,0,0,0,40,29
23,3,8,4,5,1,40,8
22,3,11,5,7,0,40,6
21,2,8,4,8,1,35,6
60,3,11,2,11,1,38,44
45,3,6,0,10,0,48,26
26,3,8,4,6,1,40,11
49,6,0,2,7,1,40,37
29,3,11,0,7,0,35,13
47,3,11,2,13,1,40,31
40,3,8,2,14,1,35,25
34,3,8,5,0,0,35,19
42,3,9,2,10,1,40,22
63,5,8,2,2,1,40,48
53,3,8,2,2,1,40,38
38,3,5,2,2,1,40,21
44,3,11,2,12,1,45,28
43,3,0,2,14,1,40,31
26,3,9,4,3,1,32,6
56,3,8,2,14,1,40,41
39,3,5,0,0,0,40,22
34,3,8,5,0,1,48,19
40,3,4,4,0,0,40,22
38,0,11,2,7,1,40,22
44,3,11,0,0,0,40,28
34,0,11,0,11,1,72,18
22,3,6,4,10,1,20,3
58,4,11,6,12,0,20,42
43,3,11,0,13,0,30,27
23,3,8,4,2,1,40,8
41,3,11,5,3,0,40,25
44,3,11,4,7,1,35,28
32,3,8,2,0,1,40,17
38,1,4,2,11,1,56,20
47,3,11,2,12,1,50,31
24,3,8,4,7,0,30,9
39,3,9,2,3,1,40,19
32,3,2,0,11,1,54,18
40,3,8,2,6,1,50,25
34,3,8,0,7,0,45,19
34,3,8,4,2,1,30,19
57,3,9,2,10,1,45,37
45,1,9,4,10,1,50,25
54,3,8,0,14,1,45,39
26,3,5,4,12,0,54,9
37,3,11,2,3,0,45,21
28,5,11,2,4,1,55,12
42,3,6,0,10,0,15,23
45,3,8,2,2,1,40,30
37,3,8,2,12,1,50,22
57,3,8,2,12,1,50,42
39,3,6,2,10,1,60,20
45,6,11,2,0,0,40,29
30,3,5,0,0,0,46,13
27,3,8,1,2,1,40,12
44,3,7,2,10,1,40,22
44,6,7,2,10,1,40,22
38,3,8,2,3,0,60,23
19,3,8,4,4,1,40,4
39,3,11,0,12,0,38,23
55,4,0,6,14,1,40,43
17,3,0,4,7,0,20,5
43,3,11,0,0,0,40,27
36,1,8,2,7,0,35,21
45,3,6,2,4,1,60,26
44,3,9,2,3,1,38,24
26,3,11,2,14,1,52,10
32,3,4,2,2,1,40,14
21,3,8,4,7,0,40,6
43,0,6,2,12,1,60,24
34,3,8,2,2,1,40,19
33,6,6,4,10,1,20,14
40,4,8,4,12,1,51,25
20,2,8,4,8,1,40,5
54,6,8,6,3,0,40,39
23,3,11,4,3,1,40,7
58,4,8,2,3,1,45,43
25,3,11,2,11,1,40,9
50,1,9,2,10,1,50,30
42,5,8,2,2,1,45,27
25,3,8,4,7,0,38,10
60,3,1,2,6,0,30,47
43,6,8,4,0,0,40,28
25,3,6,4,12,0,40,6
31,3,8,2,2,0,45,16
35,3,8,0,2,1,40,20
48,3,11,0,6,1,40,32
43,5,8,2,0,0,20,28
27,3,8,0,3,0,40,12
24,3,8,4,2,1,40,9
44,4,8,2,3,1,70,29
52,5,8,2,14,1,22,37
49,3,11,2,0,0,40,33
31,3,8,4,0,0,40,16
59,3,1,0,4,1,40,46
27,3,6,2,7,1,40,8
38,5,9,4,10,1,40,18
51,0,6,2,10,1,40,32
24,3,8,4,2,1,40,9
58,4,6,2,3,1,45,39
46,3,11,0,0,0,40,30
25,3,11,0,0,0,40,9
51,3,11,2,6,1,40,35
33,3,8,2,2,1,40,18
46,3,8,2,14,1,40,31
51,3,11,2,0,0,40,35
42,1,5,6,10,0,40,25
53,3,6,4,7,1,50,34
33,1,9,2,10,0,35,13
30,3,6,2,10,1,35,11
41,1,11,0,2,1,40,25
42,6,4,0,7,0,40,24
34,3,8,2,14,1,40,19
31,3,5,4,7,0,40,14
46,3,11,2,10,1,50,30
40,3,8,4,7,1,40,25
46,1,11,2,11,1,40,30
43,1,9,2,10,0,40,23
35,3,8,2,7,1,40,20
23,3,6,4,0,0,20,4
50,5,8,2,7,0,12,35
43,3,8,0,6,1,40,28
61,3,8,2,14,1,40,46
29,3,10,4,10,1,50,8
21,3,8,4,12,1,40,6
36,1,6,2,10,1,50,17
40,3,8,4,7,0,40,25
23,3,6,4,10,1,40,4
24,3,6,4,3,1,40,5
20,3,11,4,10,0,12,4
40,1,9,2,3,1,60,20
37,5,5,2,2,1,55,20
31,3,8,4,2,0,40,16
22,3,8,4,14,1,40,7
25,3,11,2,3,1,40,9
46,3,2,2,2,1,40,32
47,1,9,2,10,1,60,27
48,1,5,2,2,1,40,31
36,2,9,2,8,1,50,16
26,2,6,4,8,0,80,7
28,3,3,2,6,0,40,17
20,6,11,4,4,1,40,4
51,3,11,0,5,0,40,35
32,0,8,2,0,0,40,17
55,3,0,2,7,1,40,43
41,1,6,0,11,0,40,22
46,3,9,2,10,0,35,26
45,4,8,2,7,1,40,30
65,1,8,2,2,1,40,50
45,3,7,2,10,1,50,23
22,3,11,4,0,0,40,6
22,2,11,4,8,0,20,6
42,5,10,2,10,1,50,21
37,3,6,2,3,1,40,18
24,3,6,2,3,0,40,5
67,3,11,0,7,0,41,51
28,3,8,3,13,0,37,13
56,3,0,2,7,1,35,44
31,6,5,2,11,1,38,14
33,3,11,5,3,0,40,17
45,3,11,2,5,1,40,29
53,3,6,2,10,1,40,34
40,3,8,0,12,0,30,25
35,3,11,4,12,1,48,19
42,3,11,2,7,0,30,26
23,0,6,4,10,0,15,4
39,3,11,0,0,0,40,23
39,3,8,2,2,1,30,24
37,3,8,2,14,1,40,22
25,3,5,4,0,0,40,8
31,5,8,4,7,0,40,16
39,3,8,0,3,1,45,24
39,3,6,2,12,1,30,20
25,3,6,4,0,1,35,6
30,3,1,2,14,1,40,17
37,3,3,2,6,0,48,26
22,3,8,4,2,0,36,7
46,0,9,2,3,1,40,26
54,3,6,0,12,0,38,35
33,3,4,4,2,1,45,15
70,6,6,4,3,1,40,51
36,3,11,0,0,1,45,20
53,1,9,0,10,0,50,33
55,6,8,0,0,0,40,40
17,3,1,4,11,0,30,4
36,3,11,0,5,1,40,20
36,5,10,4,10,1,55,15
40,1,8,3,4,1,40,25
36,3,8,2,14,1,50,21
28,3,8,2,14,1,55,13
39,3,9,2,10,1,40,19
63,4,8,2,3,1,40,48
61,3,11,2,5,1,20,45
48,4,8,2,2,1,60,33
55,3,8,3,6,1,40,40
18,2,11,4,8,0,4,2
20,3,8,2,12,1,20,5
49,3,8,2,7,1,40,34
27,0,8,2,5,1,40,12
37,3,0,0,7,0,33,25
32,6,8,2,11,1,40,17
33,4,7,2,10,1,60,11
47,3,5,2,7,1,26,30
34,3,8,2,6,1,40,19
61,3,8,0,0,0,35,46
25,3,8,4,2,1,40,10
26,3,4,4,12,1,30,8
18,3,8,4,12,0,30,3
35,3,8,2,12,1,50,20
36,3,8,0,0,0,40,21
56,3,8,2,2,1,35,41
40,6,5,4,2,1,40,23
24,3,2,4,7,0,38,10
66,3,8,6,12,0,40,51
42,3,8,2,6,0,40,27
28,3,8,4,14,1,20,13
39,6,11,0,0,0,35,23
65,5,5,2,4,1,25,48
20,3,11,4,7,0,20,4
52,3,8,2,6,1,40,37
24,2,11,4,8,1,50,8
39,3,11,0,12,0,40,23
18,3,8,4,6,0,30,3
21,3,11,4,10,1,48,5
35,2,8,2,8,1,30,20
38,3,8,2,0,1,40,23
55,3,8,2,2,1,40,40
27,3,0,2,2,1,55,15
34,3,8,5,0,0,40,19
54,1,11,4,10,0,40,38
38,3,8,4,0,0,40,23
32,3,8,0,0,0,40,17
33,6,11,5,13,1,12,17
32,0,4,2,11,1,50,14
34,3,9,2,3,1,50,14
46,3,6,2,7,1,30,27
48,3,9,2,3,1,40,28
23,3,11,4,3,1,40,7
67,3,8,2,3,1,37,52
36,3,10,2,10,1,60,15
25,3,6,4,7,0,20,6
43,3,11,2,2,1,38,27
27,1,4,4,10,0,40,9
54,5,11,2,2,1,48,38
39,3,8,2,12,1,46,24
60,5,8,2,12,0,25,45
27,3,11,4,0,0,40,11
21,3,11,4,12,1,40,5
24,3,11,4,10,0,40,8
31,3,11,2,2,1,40,15
22,3,0,4,2,1,15,10
26,3,6,4,3,0,45,7
45,4,8,2,2,1,48,30
33,3,8,4,14,1,40,18
29,3,3,0,6,0,40,18
72,3,8,6,0,0,40,57
35,5,8,2,2,1,60,20
53,6,8,2,2,1,40,38
40,3,11,4,3,0,40,24
20,3,8,4,7,1,30,5
69,3,8,6,0,0,12,54
41,1,8,4,7,0,25,26
45,3,9,2,0,1,45,25
27,3,8,2,5,1,40,12
46,4,10,2,10,1,60,25
55,3,11,2,14,1,35,39
31,3,11,2,3,1,40,15
45,3,11,0,12,0,55,29
64,3,8,2,3,1,5,49
38,3,11,2,3,1,45,22
17,3,0,4,7,1,40,5
33,3,8,2,0,0,20,18
22,3,2,3,7,0,50,8
23,3,11,4,7,0,30,7
25,3,8,4,2,1,40,10
33,3,6,2,10,1,43,14
31,2,8,2,8,1,30,16
37,3,8,4,7,0,35,22
53,3,8,5,0,0,38,38
28,1,11,4,11,1,40,12
33,3,6,2,10,0,40,14
41,3,8,2,0,1,40,26
61,4,6,2,12,1,50,42
25,3,11,4,7,0,25,9
20,2,11,4,8,1,56,4
35,3,8,0,3,0,40,20
64,1,5,2,3,1,40,47
28,3,8,2,5,1,38,13
39,5,11,4,10,1,12,23
53,3,8,0,14,1,40,38
28,3,8,4,0,0,40,13
38,0,11,0,5,0,40,22
25,1,6,4,10,1,35,6
19,3,11,4,7,0,30,3
20,3,4,4,0,0,30,2
27,3,6,4,6,1,40,8
55,1,8,2,10,0,40,40
52,6,9,2,10,0,40,32
21,2,11,4,8,0,40,5
30,3,8,4,0,0,40,15
47,3,8,0,3,0,40,32
22,3,0,4,2,1,30,10
24,3,8,2,5,1,40,9
26,3,6,4,12,0,40,7
27,3,8,2,6,1,45,12
57,3,3,2,6,1,40,46
18,1,9,4,10,0,60,0
30,3,6,4,10,1,45,11
34,5,6,0,10,0,50,15
40,3,11,2,0,1,60,24
60,3,8,0,7,0,38,45
25,3,2,2,2,1,40,11
39,3,6,2,12,1,55,20
48,3,8,2,0,0,40,33
27,5,11,2,3,1,30,11
33,5,8,0,2,1,65,18
65,4,8,2,3,1,40,50
52,3,8,2,2,1,40,37
27,3,6,4,13,1,40,8
32,3,11,4,2,1,40,16
45,5,11,5,12,1,50,29
18,2,1,4,8,1,16,5
27,3,6,4,3,1,45,8
57,5,11,2,3,0,60,41
44,3,11,0,12,1,55,28
30,3,9,2,10,1,44,10
26,3,11,0,0,0,40,10
28,0,11,2,0,1,40,12
61,3,8,2,14,1,40,46
49,5,8,2,2,1,50,34
33,3,9,2,10,1,40,13
50,3,4,2,6,1,50,32
33,3,8,2,2,1,40,18
22,3,11,4,0,1,10,6
45,1,6,0,11,1,40,26
26,2,11,4,8,1,60,10
47,5,8,2,2,1,40,32
52,0,6,2,10,1,40,33
57,3,8,6,0,0,36,42
21,2,11,4,8,0,35,5
58,3,8,0,0,0,40,43
50,1,9,0,10,0,50,30
33,0,11,4,0,0,40,17
34,5,1,2,2,1,40,21
20,3,11,4,7,0,20,4
37,1,9,2,11,1,50,17
57,3,4,0,0,0,40,39
57,5,8,2,12,1,48,42
21,3,4,4,0,0,8,3
40,3,11,0,12,1,40,24
23,3,11,5,2,1,40,7
54,3,8,2,0,1,20,39
38,3,11,2,3,1,40,22
32,3,11,2,3,1,60,16
22,6,11,4,0,0,40,6
27,3,8,4,0,0,42,12
36,3,8,4,0,0,47,21
22,3,8,2,12,1,40,7
40,6,3,5,6,1,40,29
26,3,8,2,6,1,45,11
46,6,8,4,14,1,40,31
28,3,1,2,2,1,60,15
46,6,6,4,3,1,45,27
55,3,8,0,5,0,40,40
27,3,6,4,10,1,60,8
50,3,8,2,14,1,40,35
75,3,8,2,2,1,20,60
42,0,9,2,3,1,40,22
36,1,9,4,10,0,40,16
51,3,8,2,11,1,40,36
43,3,10,2,10,1,55,22
44,3,6,2,14,1,40,25
20,2,11,4,8,0,20,4
47,6,6,2,10,1,45,28
73,3,1,2,6,1,15,60
27,3,8,2,5,1,40,12
50,3,8,2,2,1,50,35
31,3,8,4,6,1,50,16
45,3,6,2,2,1,40,26
57,3,8,2,2,1,40,42
34,3,8,2,2,1,40,19
19,3,11,4,7,0,16,3
25,3,8,4,5,1,40,10
39,3,6,2,10,0,50,20
28,3,8,2,2,1,40,13
48,6,9,0,10,0,40,28
38,3,8,2,2,1,44,23
19,3,8,4,5,1,40,4
41,3,8,2,0,0,60,26
23,3,4,4,12,0,36,5
32,3,8,4,2,1,40,17
35,3,11,0,6,1,40,19
21,3,5,4,4,0,30,4
24,3,6,4,13,1,40,5
34,3,8,2,2,1,40,19
29,1,6,2,10,0,25,10
24,3,11,4,0,0,20,8
55,3,8,6,0,0,40,40
28,3,8,3,6,1,40,13
46,1,8,4,2,1,40,31
38,3,8,2,6,1,40,23
29,3,11,0,0,0,40,13
35,3,6,2,2,1,50,16
29,3,8,4,5,1,40,14
41,6,7,2,10,1,50,19
40,5,8,2,2,1,32,25
30,3,8,0,0,0,40,15
72,3,1,0,7,0,35,59
17,3,1,4,5,1,40,4
46,4,8,2,11,1,70,31
38,3,6,4,7,1,48,19
36,3,6,4,10,0,45,17
24,5,4,4,2,1,40,6
28,3,8,0,7,0,35,13
28,3,8,2,6,1,40,13
60,2,8,2,8,1,70,45
42,1,11,2,11,1,40,26
48,3,6,2,3,1,40,29
37,5,8,2,2,1,40,22
32,3,7,4,10,1,40,10
55,3,11,2,2,1,40,39
30,3,11,2,5,1,40,14
45,3,8,0,7,0,30,30
26,3,8,0,5,0,40,11
22,3,11,4,3,0,40,6
22,3,11,4,2,1,40,6
36,3,11,2,3,1,40,20
68,3,10,6,10,0,16,47
26,1,6,2,10,0,40,7
52,3,6,0,3,1,40,33
46,5,8,2,4,1,50,31
53,3,9,2,10,1,40,33
17,3,1,4,12,0,8,4
29,3,6,2,10,1,75,10
41,3,11,2,12,1,50,25
45,3,11,0,13,0,40,29
57,3,11,0,3,0,50,41
30,0,6,2,0,1,30,11
46,3,8,2,12,1,45,31
45,3,4,2,5,1,40,27
59,2,11,2,8,1,40,43
40,3,4,2,12,1,52,22
38,6,8,0,7,0,20,23
22,3,11,4,3,0,40,6
36,3,11,4,2,1,40,20
18,3,0,4,12,0,40,6
62,2,8,2,8,1,40,47
63,3,8,0,12,0,40,48
29,3,9,4,10,0,80,9
27,3,6,2,3,0,45,8
47,6,7,0,10,1,50,25
20,1,8,4,0,1,40,5
48,3,4,2,2,1,45,30
29,3,8,2,0,1,30,14
22,3,8,4,13,0,40,7
42,3,4,6,13,0,24,24
36,3,5,0,2,1,40,19
60,3,0,0,7,0,40,48
41,0,8,5,3,0,40,26
43,3,8,2,12,1,40,28
33,3,6,2,10,1,38,14
32,3,8,4,14,0,35,17
22,2,11,4,8,0,20,6
52,3,3,6,7,0,25,41
27,3,4,4,12,1,40,9
60,1,9,2,10,1,40,40
41,5,6,2,0,0,40,22
34,5,6,4,12,1,62,15
30,3,8,2,3,1,40,15
35,3,11,5,7,0,25,19
39,0,6,0,3,0,40,20
64,3,11,6,0,0,40,48
17,5,1,4,4,1,20,4
29,6,9,4,3,1,40,9
37,1,5,2,11,1,40,20
43,5,8,2,14,1,45,28
30,5,8,2,10,1,25,15
17,3,0,4,12,0,12,5
29,3,8,4,2,1,40,14
24,3,11,4,0,1,40,8
27,5,6,4,12,1,50,8
69,4,6,5,3,1,40,50
30,3,8,3,0,1,40,15
29,3,8,2,6,1,40,14
17,2,0,4,8,1,40,5
32,3,6,2,13,1,40,13
21,2,8,4,8,1,40,6
27,5,8,4,2,1,50,12
27,3,6,4,7,0,40,8
19,3,11,4,12,0,25,3
44,6,9,2,10,1,60,24
36,3,11,4,0,0,40,20
45,3,9,2,3,1,50,25
29,3,6,4,10,0,60,10
34,0,6,2,11,1,54,15
28,1,6,4,10,1,50,9
18,3,8,4,0,0,20,3
39,3,11,0,4,0,45,23
34,3,11,4,5,1,40,18
35,1,9,0,0,0,41,15
24,3,8,4,5,1,40,9
41,3,6,2,12,1,70,22
50,6,7,2,10,1,45,28
68,3,11,0,3,1,30,52
35,3,1,4,6,1,50,22
47,3,5,2,5,1,40,30
43,1,9,0,10,0,40,23
35,3,8,2,4,1,40,20
34,3,11,4,3,0,17,18
26,3,8,4,2,1,40,11
50,3,11,0,12,0,40,34
22,3,8,4,2,0,40,7
20,3,8,4,4,1,40,5
18,2,8,4,8,0,40,3
52,5,8,2,2,1,40,37
71,6,8,2,11,1,28,56
55,3,8,0,0,0,40,40
17,3,1,4,12,0,8,4
36,3,11,6,10,0,40,20
25,2,6,2,8,1,40,6
39,1,2,2,14,1,40,25
27,3,6,4,7,1,40,8
42,3,8,0,0,0,40,27
22,3,8,3,12,1,40,7
57,3,5,4,2,1,40,40
34,3,11,4,2,1,28,18
31,3,9,4,10,0,60,11
24,3,6,4,12,1,40,5
41,5,8,4,7,1,60,26
30,3,11,0,10,0,40,14
17,3,1,4,0,0,32,4
26,4,8,5,12,0,20,11
55,3,0,2,3,1,45,43
19,3,2,3,7,0,20,5
28,3,9,0,10,0,50,8
55,2,8,2,8,0,40,40
49,3,10,2,10,1,60,28
23,3,6,4,3,1,40,4
43,3,8,2,2,1,40,28
40,3,11,2,2,1,40,24
41,3,6,2,10,1,40,22
23,3,11,4,2,1,40,7
59,0,8,2,2,1,40,44
20,3,8,4,5,1,35,5
21,3,8,4,2,1,40,6
28,2,6,3,8,0,10,9
44,4,11,2,3,1,50,28
31,5,6,2,12,1,48,12
50,5,6,4,2,1,45,31
54,3,8,2,6,1,45,39
28,3,8,2,14,1,50,13
34,3,8,0,14,1,40,19
46,3,9,2,3,1,40,26
28,4,6,2,3,1,60,9
23,3,8,4,0,1,40,8
29,3,6,2,13,1,40,10
35,3,8,2,2,1,40,20
41,5,11,2,4,1,50,25
35,5,9,2,3,1,55,15
20,3,8,2,5,1,40,5
42,3,9,0,10,0,16,22
31,3,6,4,12,1,45,12
23,3,8,4,13,1,50,8
60,3,8,4,5,1,40,45
28,3,11,4,2,1,40,12
32,3,11,2,14,1,60,16
36,3,9,4,3,0,40,16
44,5,6,2,3,1,60,25
34,3,11,2,2,1,48,18
27,3,8,4,12,1,40,12
49,3,8,0,3,1,50,34
48,3,8,0,7,0,40,33
47,3,8,2,2,1,50,32
34,3,6,2,3,1,65,15
27,3,4,4,12,1,40,9
31,1,6,2,6,1,40,12
24,3,11,2,2,1,40,8
24,3,8,0,5,1,30,9
25,3,11,2,6,1,40,9
36,3,5,0,12,0,40,19
38,0,8,2,0,1,45,23
24,3,11,2,4,1,50,8
41,6,8,2,13,1,40,26
56,6,5,2,2,1,60,39
19,3,8,4,0,0,40,4
44,3,8,4,7,1,32,29
34,3,5,4,2,0,40,17
25,3,6,4,3,1,40,6
27,6,8,2,13,1,40,12
22,3,8,4,10,1,40,7
59,3,11,2,2,1,55,43
34,3,1,2,14,1,50,21
30,3,8,2,14,1,65,15
21,3,11,4,0,0,38,5
24,3,11,4,5,1,40,8
19,2,11,4,8,0,15,3
35,3,6,2,12,1,50,16
32,3,5,2,2,1,40,15
45,3,11,0,0,0,45,29
30,3,8,4,0,0,40,15
28,5,6,2,2,1,55,9
28,5,6,2,12,0,5,9
29,3,8,4,0,0,44,14
60,3,11,2,2,1,40,44
28,3,5,4,12,0,40,11
38,0,11,0,3,0,40,22
31,3,8,2,2,1,50,16
28,3,11,2,7,1,35,12
42,3,11,2,7,0,23,26
40,1,3,2,7,0,40,29
24,3,11,4,7,1,40,8
37,4,11,2,3,1,60,21
36,3,8,2,2,1,40,21
39,3,6,4,3,1,40,20
22,3,3,3,7,1,35,11
46,3,11,2,6,1,40,30
28,3,6,2,10,1,43,9
34,3,11,0,0,0,40,18
42,3,11,0,12,0,43,26
43,3,8,2,2,1,40,28
35,3,8,4,12,0,40,20
60,3,10,2,10,1,16,39
33,3,11,4,2,1,40,17
22,3,8,2,14,1,80,7
39,3,5,2,2,1,40,22
33,3,6,2,3,1,40,14
39,3,8,2,2,1,40,24
37,5,1,2,14,1,45,24
46,6,11,2,3,1,38,30
48,3,8,5,6,0,40,33
33,3,8,4,0,0,40,18
65,3,11,6,10,0,20,49
39,3,8,4,0,0,40,24
43,3,6,0,3,0,40,24
28,3,0,2,2,1,40,16
50,5,8,0,3,0,35,35
24,6,6,4,10,1,20,5
48,3,8,0,14,1,40,33
35,3,11,4,7,1,40,19
62,3,8,2,14,1,40,47
42,5,11,4,3,1,40,26
60,3,8,2,3,1,40,45
50,3,8,2,3,1,50,35
40,3,10,4,3,0,40,19
39,1,8,2,2,1,40,24
43,2,6,2,8,1,40,24
43,1,8,0,11,0,40,28
35,3,8,2,2,1,38,20
39,3,6,2,3,1,45,20
30,1,6,2,11,1,40,11
32,3,11,2,12,1,65,16
18,3,11,4,0,1,40,2
37,3,4,4,12,0,40,19
26,3,6,4,0,0,40,7
51,3,8,2,2,1,42,36
35,2,11,0,8,0,36,19
33,3,6,2,12,1,45,14
46,3,6,2,2,1,44,27
40,3,5,2,3,1,50,23
34,3,5,2,2,1,48,17
29,3,8,2,6,1,40,14
47,5,11,6,7,0,35,31
34,3,6,2,10,1,40,15
45,3,8,3,0,0,30,30
53,3,8,5,2,1,35,38
52,5,9,2,3,1,40,32
42,3,9,4,3,1,45,22
44,3,11,2,13,1,44,28
41,3,8,2,12,1,50,26
53,1,9,2,3,1,43,33
25,3,8,4,2,1,35,10
20,3,1,5,7,0,40,7
29,3,5,4,9,0,40,12
56,3,8,2,2,1,40,41
45,3,7,2,10,0,30,23
56,3,8,2,12,0,35,41
38,4,11,2,3,1,40,22
62,3,8,2,12,1,40,47
28,5,6,4,10,1,60,9
31,3,8,2,12,1,40,16
24,3,6,4,12,1,40,5
65,3,6,2,0,1,34,46
40,3,8,5,5,1,30,25
31,3,6,4,10,1,40,12
35,3,8,0,14,1,60,20
42,0,9,2,10,1,40,22
20,3,8,4,12,0,30,5
30,1,11,0,0,0,40,14
25,3,6,4,3,1,45,6
22,3,8,4,7,1,40,7
65,2,8,6,8,0,10,50
31,3,11,2,10,0,40,15
56,3,11,2,3,1,50,40
51,3,8,0,7,1,32,36
36,5,0,2,4,1,60,24
44,6,11,0,0,0,40,28
49,3,9,0,3,1,45,29
28,3,8,2,2,1,40,13
57,3,6,2,10,1,40,38
33,5,11,4,12,1,65,17
49,3,6,2,0,1,40,30
74,6,7,4,10,0,20,52
48,3,6,2,3,1,45,29
38,3,6,2,3,1,40,19
39,3,8,4,6,0,40,24
46,3,6,2,3,1,65,27
56,3,6,2,10,1,40,37
27,3,6,2,3,1,40,8
17,3,1,4,9,0,40,4
28,3,3,0,10,0,40,17
18,2,0,4,8,1,40,6
42,3,9,0,0,0,25,22
39,3,11,5,0,0,40,23
29,5,8,2,4,1,40,14
21,3,11,4,10,1,10,5
36,3,11,4,0,0,40,20
56,3,0,6,6,0,40,44
47,4,11,2,12,1,80,31
44,3,11,5,0,0,40,28
43,6,6,2,3,1,40,24
62,3,2,2,4,1,48,48
52,3,10,2,10,0,30,31
25,3,8,4,7,0,40,10
63,4,9,0,10,1,70,43
51,3,7,2,10,1,99,29
25,3,8,4,0,0,40,10
62,2,11,2,8,1,40,46
